,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,decision,match
1565,male,22.0,29.0,Latino,European,0,1.0,3.0,Law,10.0,20.0,35.0,10.0,5.0,20.0,9.0,10.0,10.0,8.0,8.0,8.0,10.0,1,0
1567,male,21.0,22.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,6.0,8.0,8.0,8.0,9.0,7.0,6.5,1,1
1568,male,21.0,23.0,European,Latino,0,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,6.5,7.0,6.5,5.0,5.0,5.0,5.5,1,1
1569,male,21.0,26.0,European,Asian,0,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,6.0,8.0,9.0,7.0,6.0,5.0,6.0,1,1
1570,male,21.0,27.0,European,Asian,0,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,6.0,8.0,8.0,5.5,6.0,2.0,5.0,0,0
1571,male,21.0,28.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,1,0
1572,male,21.0,25.0,European,Other,0,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,7.5,8.5,1,1
1573,male,21.0,35.0,European,Latino,0,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,9.0,10.0,9.0,8.0,7.0,6.5,8.0,1,1
1574,male,21.0,32.0,European,Latino,0,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,7.0,7.0,8.5,6.5,9.0,4.0,5.0,0,0
1575,male,21.0,30.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,1,1
1576,male,21.0,22.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,1,1
1577,male,21.0,23.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0,8.5,8.0,1,1
1578,male,21.0,23.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,1,0
1579,male,21.0,27.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,8.0,7.0,9.0,6.0,9.0,4.0,7.0,0,0
1580,male,21.0,23.0,European,Asian,0,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,7.0,8.0,8.0,6.0,6.0,2.0,4.0,0,0
1582,male,21.0,29.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,1,1
1583,male,21.0,29.0,European,European,1,1.0,1.0,Religion,19.0,24.0,21.0,23.0,5.0,8.0,7.5,8.5,9.0,9.5,9.5,9.0,8.0,1,0
1584,male,24.0,34.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,7.0,7.0,8.0,7.0,5.0,8.0,6.0,0,0
1585,male,24.0,22.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,9.0,6.0,7.0,6.0,5.0,3.0,5.0,0,0
1586,male,24.0,23.0,European,Latino,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,7.0,7.0,5.0,5.0,4.0,3.0,5.0,0,0
1587,male,24.0,26.0,European,Asian,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,7.0,8.0,7.0,7.0,4.0,7.0,7.0,1,1
1588,male,24.0,27.0,European,Asian,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,6.0,8.0,8.0,7.0,6.0,2.0,6.0,0,0
1589,male,24.0,28.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,1,1
1590,male,24.0,25.0,European,Other,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,6.0,7.0,6.0,7.0,5.0,4.0,6.0,0,0
1591,male,24.0,35.0,European,Latino,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,6.0,7.0,5.0,7.0,6.0,4.0,6.0,0,0
1592,male,24.0,32.0,European,Latino,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,7.0,8.0,9.0,8.0,8.0,5.0,7.0,1,1
1593,male,24.0,30.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,7.0,7.0,6.0,5.0,4.0,3.0,5.0,0,0
1594,male,24.0,22.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,8.0,6.0,8.0,7.0,7.0,5.0,8.0,1,1
1595,male,24.0,23.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,7.0,7.0,6.0,6.0,7.0,3.0,5.0,0,0
1596,male,24.0,23.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,8.0,9.0,7.0,8.0,5.0,4.0,7.0,1,0
1597,male,24.0,27.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,6.0,5.0,7.0,6.0,6.0,4.0,5.0,0,0
1598,male,24.0,23.0,European,Asian,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0,0
1599,male,24.0,25.0,European,Other,0,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,8.0,7.0,7.0,9.0,8.0,4.0,7.0,1,0
1600,male,24.0,29.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,8.0,7.0,6.0,6.0,8.0,2.0,6.0,0,0
1601,male,24.0,29.0,European,European,1,1.0,1.0,Electrical Engineering,10.0,20.0,35.0,20.0,0.0,15.0,8.0,8.0,7.0,7.0,6.0,4.0,7.0,1,0
1602,male,25.0,34.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,8.0,10.0,8.0,8.0,8.0,7.0,8.0,1,1
1603,male,25.0,22.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,7.0,5.0,4.0,7.0,1,0
1604,male,25.0,23.0,Asian,Latino,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,8.0,8.0,3.0,7.0,1,1
1605,male,25.0,26.0,Asian,Asian,1,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,7.0,7.0,7.0,5.0,7.0,1,0
1606,male,25.0,27.0,Asian,Asian,1,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,7.0,7.0,7.0,5.0,7.0,1,1
1607,male,25.0,28.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,8.0,10.0,8.0,6.0,8.0,5.0,8.0,1,0
1608,male,25.0,25.0,Asian,Other,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,8.0,7.0,5.0,8.0,1,1
1609,male,25.0,35.0,Asian,Latino,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,7.0,7.0,5.0,8.0,1,0
1610,male,25.0,32.0,Asian,Latino,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,8.0,6.0,7.0,8.0,1,0
1611,male,25.0,30.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,8.0,7.0,4.0,7.0,1,0
1612,male,25.0,22.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,8.0,7.0,8.0,7.0,1,1
1613,male,25.0,23.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,8.0,7.0,8.0,6.0,1,0
1614,male,25.0,23.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,7.0,6.0,6.0,7.0,5.0,0,0
1615,male,25.0,27.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,8.0,10.0,8.0,6.0,8.0,3.0,5.0,0,0
1616,male,25.0,23.0,Asian,Asian,1,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,6.0,8.0,3.0,5.0,1,1
1617,male,25.0,25.0,Asian,Other,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,10.0,10.0,8.0,7.0,8.0,5.0,7.0,1,1
1618,male,25.0,29.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,9.0,10.0,8.0,6.0,8.0,3.0,8.0,1,1
1619,male,25.0,29.0,Asian,European,0,1.0,1.0,Film,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,7.0,7.0,3.0,8.0,1,0
1620,male,28.0,34.0,European,European,1,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,6.0,6.0,8.0,8.0,7.0,3.0,7.0,1,1
1621,male,28.0,22.0,European,European,1,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,6.0,7.0,8.0,6.0,9.0,8.0,5.0,0,0
1625,male,28.0,28.0,European,European,1,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,5.0,5.0,8.0,5.0,10.0,5.0,4.0,0,0
1626,male,28.0,25.0,European,Other,0,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,6.0,8.0,9.0,8.0,6.0,7.0,5.0,0,0
1630,male,28.0,22.0,European,European,1,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0,1,1
1632,male,28.0,23.0,European,European,1,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,0,0
1633,male,28.0,27.0,European,European,1,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,5.0,7.0,8.0,5.0,9.0,6.0,6.0,0,0
1637,male,28.0,29.0,European,European,1,4.0,6.0,Film,20.0,20.0,15.0,15.0,5.0,25.0,5.0,7.0,8.0,7.0,8.0,8.0,5.0,0,0
1639,male,27.0,22.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,7.0,5.0,6.0,5.0,5.0,0,0
1641,male,27.0,26.0,Asian,Asian,1,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,3.0,6.0,5.0,5.0,3.0,7.0,5.0,0,0
1642,male,27.0,27.0,Asian,Asian,1,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,0,0
1643,male,27.0,28.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,4.0,4.0,7.0,6.0,8.0,3.0,4.0,0,0
1644,male,27.0,25.0,Asian,Other,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,0,0
1645,male,27.0,35.0,Asian,Latino,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,3.0,7.0,6.0,7.0,5.0,8.0,6.0,0,0
1646,male,27.0,32.0,Asian,Latino,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,2.0,6.0,6.0,5.0,5.0,3.0,5.0,0,0
1647,male,27.0,30.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,3.0,8.0,7.0,6.0,7.0,6.0,6.0,0,0
1648,male,27.0,22.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,7.0,4.0,7.0,3.0,4.0,0,0
1649,male,27.0,23.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,7.0,5.0,5.0,4.0,5.0,0,0
1650,male,27.0,23.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,6.0,6.0,7.0,5.0,5.0,4.0,4.0,0,0
1651,male,27.0,27.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,0,0
1652,male,27.0,23.0,Asian,Asian,1,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,3.0,8.0,5.0,4.0,5.0,7.0,6.0,0,0
1653,male,27.0,25.0,Asian,Other,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,8.0,5.0,6.0,6.0,7.0,0,0
1654,male,27.0,29.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,3.0,4.0,4.0,4.0,0,0
1655,male,27.0,29.0,Asian,European,0,7.0,1.0,Business,20.0,20.0,20.0,20.0,10.0,10.0,5.0,7.0,7.0,5.0,5.0,5.0,4.0,0,0
1656,female,20.0,22.0,Other,Other,1,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,7.0,7.0,7.0,9.0,7.0,8.0,8.0,1,1
1657,female,20.0,18.0,Other,Asian,0,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,4.0,8.0,7.0,4.0,9.0,3.0,4.0,0,0
1658,female,20.0,22.0,Other,Asian,0,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,0,0
1659,female,20.0,21.0,Other,European,0,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,1,1
1660,female,20.0,22.0,Other,European,0,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,5.0,7.0,9.0,6.0,8.0,7.0,8.0,1,1
1661,female,20.0,22.0,Other,European,0,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,10.0,6.0,7.0,8.0,8.0,8.0,8.0,1,1
1662,female,20.0,21.0,Other,European,0,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,9.0,10.0,8.0,8.0,7.0,9.0,9.0,1,1
1665,female,20.0,19.0,Other,Asian,0,1.0,1.0,Sociology,15.0,15.0,20.0,25.0,10.0,15.0,2.0,7.0,6.0,2.0,5.0,1.0,2.0,0,0
1666,female,21.0,22.0,European,Other,0,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,8.0,10.0,9.0,10.0,5.0,5.0,8.0,1,0
1667,female,21.0,18.0,European,Asian,0,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,5.0,9.0,6.0,5.0,5.0,2.0,4.0,0,0
1668,female,21.0,22.0,European,Asian,0,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,5.0,9.0,8.0,1.0,10.0,1.0,1.0,0,0
1669,female,21.0,21.0,European,European,1,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,10.0,9.0,10.0,10.0,10.0,7.0,9.0,1,1
1670,female,21.0,22.0,European,European,1,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,6.0,9.0,8.0,7.0,7.0,6.0,7.0,1,1
1671,female,21.0,22.0,European,European,1,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,9.0,9.0,8.0,10.0,7.0,8.0,9.0,1,0
1672,female,21.0,21.0,European,European,1,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,6.0,10.0,9.0,8.0,7.0,4.0,6.0,1,1
1675,female,21.0,19.0,European,Asian,0,3.0,8.0,Economics,15.0,15.0,25.0,25.0,15.0,5.0,4.0,9.0,8.0,3.0,6.0,2.0,3.0,0,0
1676,female,20.0,22.0,Black,Other,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,7.0,4.0,4.0,6.0,1,0
1677,female,20.0,18.0,Black,Asian,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,6.0,6.0,5.0,4.0,7.0,1,0
1678,female,20.0,22.0,Black,Asian,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,4.0,3.0,4.0,2.0,9.0,3.0,2.0,0,0
1679,female,20.0,21.0,Black,European,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,7.0,5.0,5.0,6.0,5.0,3.0,5.0,0,0
1680,female,20.0,22.0,Black,European,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,5.0,5.0,5.0,7.0,6.0,0,0
1681,female,20.0,22.0,Black,European,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,0,0
1682,female,20.0,21.0,Black,European,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,7.0,8.0,7.0,5.0,8.0,1,1
1685,female,20.0,19.0,Black,Asian,0,2.0,4.0,Economics; English,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,4.0,5.0,3.0,3.0,5.0,0,0
1686,female,21.0,22.0,European,Other,0,10.0,7.0,psychology,20.0,10.0,30.0,20.0,15.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0
1687,female,21.0,18.0,European,Asian,0,10.0,7.0,psychology,20.0,10.0,30.0,20.0,15.0,5.0,6.0,10.0,10.0,7.0,6.0,5.0,5.0,0,0
1688,female,21.0,22.0,European,Asian,0,10.0,7.0,psychology,20.0,10.0,30.0,20.0,15.0,5.0,2.0,10.0,10.0,2.0,10.0,2.0,2.0,0,0
1689,female,21.0,21.0,European,European,1,10.0,7.0,psychology,20.0,10.0,30.0,20.0,15.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1
1690,female,21.0,22.0,European,European,1,10.0,7.0,psychology,20.0,10.0,30.0,20.0,15.0,5.0,6.0,10.0,10.0,8.0,10.0,6.0,8.0,0,0
1691,female,21.0,22.0,European,European,1,10.0,7.0,psychology,20.0,10.0,30.0,20.0,15.0,5.0,8.0,5.0,9.0,9.0,10.0,8.0,7.0,1,1
1692,female,21.0,21.0,European,European,1,10.0,7.0,psychology,20.0,10.0,30.0,20.0,15.0,5.0,9.0,10.0,9.0,8.0,8.0,7.0,8.0,1,1
1696,female,21.0,22.0,European,Other,0,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1
1697,female,21.0,18.0,European,Asian,0,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,7.0,10.0,8.0,8.0,8.0,6.0,8.0,1,0
1698,female,21.0,22.0,European,Asian,0,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,4.0,4.0,8.0,2.0,10.0,0.0,3.0,0,0
1699,female,21.0,21.0,European,European,1,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,10.0,8.0,8.0,9.0,8.0,8.0,10.0,1,1
1700,female,21.0,22.0,European,European,1,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,6.0,9.0,10.0,7.0,9.0,4.0,7.0,0,0
1701,female,21.0,22.0,European,European,1,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,8.0,6.0,6.0,7.0,5.0,6.0,7.0,1,1
1702,female,21.0,21.0,European,European,1,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,7.0,8.0,8.0,6.0,6.0,3.0,6.0,0,0
1705,female,21.0,19.0,European,Asian,0,4.0,1.0,political science,15.0,15.0,25.0,25.0,20.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,5.0,0,0
1706,female,21.0,22.0,European,Other,0,8.0,10.0,Economics; Sociology,20.0,10.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0
1709,female,21.0,21.0,European,European,1,8.0,10.0,Economics; Sociology,20.0,10.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1
1710,female,21.0,22.0,European,European,1,8.0,10.0,Economics; Sociology,20.0,10.0,20.0,20.0,20.0,10.0,6.0,10.0,9.0,7.0,8.0,6.0,7.0,0,0
1711,female,21.0,22.0,European,European,1,8.0,10.0,Economics; Sociology,20.0,10.0,20.0,20.0,20.0,10.0,8.0,6.0,7.0,6.0,8.0,5.0,7.0,0,0
1712,female,21.0,21.0,European,European,1,8.0,10.0,Economics; Sociology,20.0,10.0,20.0,20.0,20.0,10.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,0,0
1721,female,19.0,22.0,Latino,European,0,5.0,2.0,Polish,50.0,15.0,10.0,10.0,10.0,5.0,8.0,10.0,9.0,10.0,8.0,7.0,8.0,1,1
1726,female,20.0,22.0,Latino,Other,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,7.0,8.0,7.0,8.0,8.0,5.0,6.0,1,1
1727,female,20.0,18.0,Latino,Asian,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,5.0,8.0,6.0,2.0,2.0,2.0,4.0,0,0
1728,female,20.0,22.0,Latino,Asian,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,2.0,1.0,4.0,1.0,6.0,0.0,1.0,0,0
1729,female,20.0,21.0,Latino,European,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,6.0,8.0,8.0,6.0,8.0,5.0,5.0,1,1
1730,female,20.0,22.0,Latino,European,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,8.0,10.0,8.0,7.0,8.0,6.0,7.0,0,0
1731,female,20.0,22.0,Latino,European,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,9.0,4.0,5.0,2.0,2.0,1.0,2.0,0,0
1732,female,20.0,21.0,Latino,European,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,8.0,7.0,8.0,6.0,5.0,2.0,6.0,1,1
1735,female,20.0,19.0,Latino,Asian,0,1.0,4.0,English,10.0,10.0,35.0,35.0,8.0,2.0,7.0,8.0,6.0,5.0,7.0,2.0,5.0,0,0
1736,female,21.0,22.0,European,Other,0,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,8.0,10.0,10.0,7.0,7.0,8.0,9.0,1,0
1737,female,21.0,18.0,European,Asian,0,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,9.0,10.0,7.0,5.0,10.0,9.0,9.0,1,0
1738,female,21.0,22.0,European,Asian,0,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,4.0,6.0,7.0,6.0,6.0,1.0,5.0,0,0
1739,female,21.0,21.0,European,European,1,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,6.0,10.0,10.0,8.0,8.0,4.0,8.0,1,0
1740,female,21.0,22.0,European,European,1,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,8.0,7.0,10.0,7.0,10.0,9.0,9.0,1,0
1741,female,21.0,22.0,European,European,1,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0,0
1742,female,21.0,21.0,European,European,1,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,9.0,10.0,10.0,5.0,7.0,4.0,9.0,1,0
1745,female,21.0,19.0,European,Asian,0,8.0,1.0,psychology and english,35.0,15.0,5.0,30.0,15.0,0.0,7.0,10.0,10.0,8.0,10.0,1.0,9.0,1,0
1746,male,22.0,20.0,Other,Other,1,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1
1747,male,22.0,21.0,Other,European,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0
1748,male,22.0,20.0,Other,Black,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,6.0,10.0,7.0,7.0,7.0,7.0,8.0,0,0
1749,male,22.0,21.0,Other,European,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0
1750,male,22.0,21.0,Other,European,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1
1751,male,22.0,21.0,Other,European,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0
1752,male,22.0,19.0,Other,Latino,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,9.0,9.0,8.0,7.0,8.0,7.0,8.0,1,0
1753,male,22.0,20.0,Other,Latino,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,1,1
1754,male,22.0,21.0,Other,European,0,1.0,1.0,Law,40.0,15.0,10.0,20.0,5.0,10.0,6.0,9.0,8.0,7.0,6.0,6.0,7.0,0,0
1756,male,18.0,20.0,Asian,Other,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,9.0,7.0,7.0,6.0,4.0,5.0,8.0,1,0
1757,male,18.0,21.0,Asian,European,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,0,0
1758,male,18.0,20.0,Asian,Black,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,4.0,6.0,6.0,5.0,4.0,5.0,4.0,0,0
1759,male,18.0,21.0,Asian,European,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,0,0
1760,male,18.0,21.0,Asian,European,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,0,0
1761,male,18.0,21.0,Asian,European,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,0,0
1763,male,18.0,20.0,Asian,Latino,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,9.0,6.0,8.0,5.0,7.0,4.0,5.0,0,0
1764,male,18.0,21.0,Asian,European,0,3.0,5.0,Biomedical Engineering,50.0,10.0,20.0,5.0,5.0,10.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,0,0
